Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,adult_child,value,se,asterisk,Percent,sample_size,caption
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Always,child,45173.02429782799,1516.38814602477,,FALSE,6597,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Usually,child,8644.892361384,514.934465543643,,FALSE,6597,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,child,2075.707433823,193.502147714302,,FALSE,6597,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,child,173.671724001,44.2930771773114,,FALSE,6597,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Always,adult,76223.078068619,2122.33176892862,,FALSE,13192,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Usually,adult,55958.447006178,1438.7832554484,,FALSE,13192,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,adult,20066.421178394998,697.1840194990909,,FALSE,13192,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,adult,1802.0158592300002,175.98527454476,,FALSE,13192,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Always,child,41516.876177349004,1458.2518115498501,,FALSE,6597,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Usually,child,11131.095204117,579.803397201509,,FALSE,6597,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,child,3237.975015863,238.360640272117,,FALSE,6597,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,child,181.34941970699998,46.5832973266352,,FALSE,6597,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,0-6 rating,adult,20421.096934839,736.5355705643291,,FALSE,13192,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,7-8 rating,adult,57520.692994094,1622.01546159014,,FALSE,13192,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,9-10 rating,adult,74123.34483778701,1929.41500210368,,FALSE,13192,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,Don't know/Non-response,adult,1984.827345702,176.363321731776,,FALSE,13192,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,0-6 rating,child,2805.762750669,252.032268471618,,FALSE,6597,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,7-8 rating,child,13394.895686663,647.888400008733,,FALSE,6597,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,9-10 rating,child,39765.436139383004,1399.0890215207598,,FALSE,6597,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,Don't know/Non-response,child,101.201240321,35.376280747638496,*,FALSE,6597,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Always,adult,26764.999933019,864.358761007965,,FALSE,5096,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Usually,adult,17028.114040696,630.088326885009,,FALSE,5096,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,adult,11036.789124408999,508.644719257836,,FALSE,5096,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,adult,2292.894119325,187.223882033336,,FALSE,5096,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Always,adult,27635.778328876997,931.3005823975269,,FALSE,4581,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Usually,adult,17083.57048578,625.163174702819,,FALSE,4581,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,adult,7747.738005167,429.416944045382,,FALSE,4581,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,adult,2706.709099422,224.284097386993,,FALSE,4581,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Always,adult,18360.946826064002,849.4714758355029,,FALSE,2465,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Usually,adult,7814.890234681,470.972027341561,,FALSE,2465,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,adult,2391.054336326,195.090588248019,,FALSE,2465,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,adult,2346.120288805,189.18568195146702,,FALSE,2465,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Always,child,11514.39085331,544.168768643738,,FALSE,1720,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Usually,child,2499.73867784,208.05641065215,,FALSE,1720,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,child,696.202928946,88.5789029320573,,FALSE,1720,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,child,--,--,,FALSE,1720,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Always,child,24884.403932032998,1055.3672862609599,,FALSE,3746,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Usually,child,5704.8871960490005,357.907877205063,,FALSE,3746,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,child,2361.261653675,192.16200278415798,,FALSE,3746,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,child,51.281093642,20.112176353174,*,FALSE,3746,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Always,adult,54400.778261896,1484.00671336269,,FALSE,9677,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Usually,adult,34111.684526476005,983.377697790423,,FALSE,9677,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,adult,18784.527129576003,721.625691818484,,FALSE,9677,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,adult,4999.603218747,313.021300393869,,FALSE,9677,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Always,child,36398.794785343,1362.64229332129,,FALSE,5466,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Usually,child,8204.625873889001,468.52905443842303,,FALSE,5466,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,child,3057.464582621,211.67592967777998,,FALSE,5466,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,child,95.085811183,33.2917282829136,*,FALSE,5466,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Always,adult,72761.72508796,1891.75593197795,,FALSE,12142,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Usually,adult,41926.574761157,1159.5611721914001,,FALSE,12142,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,adult,21175.581465902,734.5861336786361,,FALSE,12142,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,adult,7345.723507551999,390.803978051591,,FALSE,12142,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Always,child,36398.794785343,1362.64229332129,,FALSE,5466,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Usually,child,8204.625873889001,468.52905443842303,,FALSE,5466,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,child,3057.464582621,211.67592967777998,,FALSE,5466,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,child,95.085811183,33.2917282829136,*,FALSE,5466,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,adult,14071.454330065,576.5454530796819,,FALSE,2534,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,adult,6907.656634115,335.285919380573,,FALSE,2534,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,adult,4972.987340944,302.187099830744,,FALSE,2534,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,adult,1049.6580252729998,122.823749662334,,FALSE,2534,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,adult,12133.34100418,593.9728353964999,,FALSE,1967,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,adult,5879.6145173859995,349.649241898129,,FALSE,1967,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,adult,3274.8653672349997,237.799823569382,,FALSE,1967,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,adult,1187.250684075,138.73136668288,,FALSE,1967,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,adult,7886.814785894,475.257197726088,,FALSE,1004,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,adult,2743.35733166,240.00914403635,,FALSE,1004,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,adult,801.739127381,116.0137413012,,FALSE,1004,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,adult,814.442068061,118.501234921518,,FALSE,1004,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,child,4077.54619607,251.82030014816,,FALSE,596,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,child,659.107531221,100.688985521825,,FALSE,596,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,child,275.995363092,56.3505794946369,,FALSE,596,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by age groups, United States"
2008,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,child,--,--,,FALSE,596,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by age groups, United States"
