Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,adult_child,value,se,asterisk,Percent,sample_size,caption
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,listen,How often doctor listened carefully,Sometimes/Never,adult,13571.650096087,553.715934912594,,FALSE,13652,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,listen,How often doctor listened carefully,Don't know/Non-response,adult,1376.030768402,141.94094106872998,,FALSE,13652,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,listen,How often doctor listened carefully,Always,child,41101.638468748,1366.35933670741,,FALSE,6959,"How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,listen,How often doctor listened carefully,Usually,child,10730.121112796,533.276524954717,,FALSE,6959,"How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,listen,How often doctor listened carefully,Sometimes/Never,child,2963.3790121419997,228.295740240673,,FALSE,6959,"How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,listen,How often doctor listened carefully,Don't know/Non-response,child,433.44717666,79.6610642512614,,FALSE,6959,"How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Always,adult,90865.908079103,2427.20359305993,,FALSE,13652,"How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Usually,adult,47180.066392101,1360.15113254461,,FALSE,13652,"How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Sometimes/Never,adult,12555.289781067,509.514047967667,,FALSE,13652,"How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Don't know/Non-response,adult,1152.229528994,130.150484674188,,FALSE,13652,"How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Always,child,42997.320039397004,1417.40024005082,,FALSE,6959,"How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Usually,child,9461.161405146999,485.60305536415996,,FALSE,6959,"How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Sometimes/Never,child,2356.328142846,189.51499586277,,FALSE,6959,"How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Don't know/Non-response,child,413.77618295599996,80.0683849037179,,FALSE,6959,"How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Always,adult,92167.19084613,2515.6051279682497,,FALSE,13652,"How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Usually,adult,47078.394859335,1335.49003959221,,FALSE,13652,"How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,adult,11245.199795289,502.73439493227204,,FALSE,13652,"How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,adult,1262.7082805109999,132.659290018555,,FALSE,13652,"How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Always,child,43632.130808499,1422.48019340281,,FALSE,6959,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Usually,child,8674.223839006,463.300481222031,,FALSE,6959,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,child,2490.676390678,201.254173300756,,FALSE,6959,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,child,431.554732163,85.6131517333063,,FALSE,6959,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Always,adult,73220.340613079,2013.7875741789599,,FALSE,13652,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Usually,adult,56226.541942013006,1571.20022117876,,FALSE,13652,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,adult,20953.384073738,720.659167401225,,FALSE,13652,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,adult,1353.227152435,137.28616351292501,,FALSE,13652,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Always,child,39244.999977798,1307.7231172653699,,FALSE,6959,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Usually,child,11468.046760375,559.069109683363,,FALSE,6959,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,child,4213.370810522,308.247845985478,,FALSE,6959,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,child,302.168221651,63.4748632406479,,FALSE,6959,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,0-6 rating,adult,19897.184248729,752.7714016413851,,FALSE,13652,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,7-8 rating,adult,57030.756599246,1618.50787111135,,FALSE,13652,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,9-10 rating,adult,73263.67597251099,2150.29101473259,,FALSE,13652,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,Don't know/Non-response,adult,1561.876960779,150.913314785247,,FALSE,13652,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,0-6 rating,child,2862.904417452,224.492449844342,,FALSE,6959,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,7-8 rating,child,14871.628421915,612.636075786631,,FALSE,6959,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,9-10 rating,child,37319.013983058,1234.7140071896602,,FALSE,6959,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,Don't know/Non-response,child,175.03894792100002,46.432572099238,,FALSE,6959,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Always,adult,25399.424673169,889.920542360078,,FALSE,5285,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Usually,adult,21899.888397633,787.951036984905,,FALSE,5285,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,adult,11020.964187398,533.592389193755,,FALSE,5285,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,adult,1697.7402703980001,165.872588446457,,FALSE,5285,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Always,adult,24281.071099757002,849.687532681467,,FALSE,4603,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Usually,adult,19110.504347765,705.634694206986,,FALSE,4603,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,adult,7191.367963587,385.591464610963,,FALSE,4603,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,adult,2035.415425856,179.48797187882198,,FALSE,4603,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Always,adult,15617.374645680999,687.9326695495309,,FALSE,2682,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Usually,adult,9627.671494039,445.203355937284,,FALSE,2682,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,adult,2064.01319367,202.59836645327903,,FALSE,2682,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,adult,1645.8763088839999,161.632408229458,,FALSE,2682,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Always,child,10981.62112224,488.03425133061603,,FALSE,1816,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Usually,child,2736.398817707,195.549492121372,,FALSE,1816,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,child,821.294654585,93.5792469629573,,FALSE,1816,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,child,39.145803209,18.9207147433657,*,FALSE,1816,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Always,child,24412.733554276,869.3213409566059,,FALSE,4250,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Usually,child,7502.227093443,401.911395669415,,FALSE,4250,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,child,2669.271174675,200.595424004233,,FALSE,4250,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,child,68.230306147,25.8291395918102,*,FALSE,4250,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Always,adult,49680.495772926006,1480.51307516899,,FALSE,9888,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Usually,adult,41010.392745398,1258.532009981,,FALSE,9888,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,adult,18212.332150985,708.098781272519,,FALSE,9888,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,adult,3733.155696254,253.05257005122002,,FALSE,9888,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Always,child,35394.354676516,1166.97344855034,,FALSE,6066,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Usually,child,10238.625911149999,504.645754976122,,FALSE,6066,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,child,3490.56582926,235.293381132493,,FALSE,6066,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,child,107.376109356,32.0177747267519,,FALSE,6066,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Always,adult,65297.870418606995,1829.22664910719,,FALSE,12570,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Usually,adult,50638.064239437,1464.5949428700399,,FALSE,12570,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,adult,20276.345344655,754.790683790505,,FALSE,12570,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,adult,5379.0320051379995,316.580156839172,,FALSE,12570,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Always,child,35394.354676516,1166.97344855034,,FALSE,6066,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Usually,child,10238.625911149999,504.645754976122,,FALSE,6066,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,child,3490.56582926,235.293381132493,,FALSE,6066,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,child,107.376109356,32.0177747267519,,FALSE,6066,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,adult,14331.639079405,627.452361403694,,FALSE,2651,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,adult,7502.35883464,348.280743426005,,FALSE,2651,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,adult,5156.447537313,311.573493519108,,FALSE,2651,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,adult,722.029435664,90.4314091530084,,FALSE,2651,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,adult,12141.229868266,498.10592599382,,FALSE,2077,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,adult,5460.958494788,271.27799465855895,,FALSE,2077,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,adult,2963.125217667,221.956500487818,,FALSE,2077,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,adult,736.808264894,104.960290977399,,FALSE,2077,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,adult,7824.125007812,401.422635966681,,FALSE,1189,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,adult,2990.561268844,205.475728743926,,FALSE,1189,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,adult,819.363631813,104.224651874531,,FALSE,1189,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,adult,582.829504952,88.3369912382069,,FALSE,1189,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,child,3512.0205327460003,236.62045817161402,,FALSE,597,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,child,873.530932462,111.432904759174,,FALSE,597,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,child,460.97224839,84.87653260148319,,FALSE,597,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by age groups, United States"
2005,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,child,--,--,,FALSE,597,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by age groups, United States"
