Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,adult_child,value,se,asterisk,Percent,sample_size,caption
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,listen,How often doctor listened carefully,Don't know/Non-response,Adults,2315.986561922,208.695759753403,,FALSE,12265,"How often doctor listened carefully, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,listen,How often doctor listened carefully,Always,Children,45447.491806331,1729.50082909942,,FALSE,4445,"How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,listen,How often doctor listened carefully,Usually,Children,6508.917058552,432.10398208250797,,FALSE,4445,"How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,listen,How often doctor listened carefully,Sometimes/Never,Children,1560.714271832,197.913008949454,,FALSE,4445,"How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,listen,How often doctor listened carefully,Don't know/Non-response,Children,457.45478848500005,134.77566882150998,,FALSE,4445,"How often doctor listened carefully, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Always,Adults,100228.62187679199,3139.6119418903,,FALSE,12265,"How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Usually,Adults,53947.736134932,1986.06890572468,,FALSE,12265,"How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Sometimes/Never,Adults,13534.63922708,632.413791500075,,FALSE,12265,"How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Don't know/Non-response,Adults,2426.323552603,216.749935488017,,FALSE,12265,"How often doctor explained things, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Always,Children,45857.009672452004,1742.08331491227,,FALSE,4445,"How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Usually,Children,6101.384562528,424.76341565776403,,FALSE,4445,"How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Sometimes/Never,Children,1643.004871879,199.162090738292,,FALSE,4445,"How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,explain,How often doctor explained things,Don't know/Non-response,Children,373.178818341,119.669601175658,*,FALSE,4445,"How often doctor explained things, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Always,Adults,108291.384529341,3358.96020137093,,FALSE,12265,"How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Usually,Adults,48092.03276620599,1712.1495869457901,,FALSE,12265,"How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Adults,11387.133406191,476.13427635484703,,FALSE,12265,"How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Adults,2366.770089669,206.030576044051,,FALSE,12265,"How often doctor showed respect, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Always,Children,46893.282968444,1727.2646905080599,,FALSE,4445,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Usually,Children,5327.684903604,398.732936412072,,FALSE,4445,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Sometimes/Never,Children,1257.18321945,200.595317947237,,FALSE,4445,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,respect,How often doctor showed respect,Don't know/Non-response,Children,496.42683370199995,134.806764653724,,FALSE,4445,"How often doctor showed respect, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Always,Adults,87663.29491132499,2867.34660968027,,FALSE,12265,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Usually,Adults,60059.471074550005,1982.75587382672,,FALSE,12265,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Adults,20046.572065107,827.038011117746,,FALSE,12265,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Adults,2367.982740425,208.62313657077502,,FALSE,12265,"How often doctor spent enough time, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Always,Children,44188.976197451004,1698.43824183575,,FALSE,4445,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Usually,Children,7403.521984563,462.693090002217,,FALSE,4445,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Sometimes/Never,Children,1979.9956571339999,245.097046011806,,FALSE,4445,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,time,How often doctor spent enough time,Don't know/Non-response,Children,402.084086052,121.51339174612801,*,FALSE,4445,"How often doctor spent enough time, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,0-6 rating,Adults,22838.884385748,888.551718425374,,FALSE,12265,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,7-8 rating,Adults,62527.812520144,2061.9004287121998,,FALSE,12265,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,9-10 rating,Adults,84185.22546298499,2650.29253121506,,FALSE,12265,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,Don't know/Non-response,Adults,585.39842253,107.94297922806301,,FALSE,12265,"Rating for care, among adults with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,0-6 rating,Children,2169.959364377,223.419095984708,,FALSE,4445,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,7-8 rating,Children,11850.288237934,652.115467907581,,FALSE,4445,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,9-10 rating,Children,39696.102120029005,1596.41151984146,,FALSE,4445,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,(none),ind,(none),Total,Quality of Care,rating,Rating for care,Don't know/Non-response,Children,258.22820286,86.9915922144028,*,FALSE,4445,"Rating for care, among children with a doctor's visit, number of people in thousands (standard errors), United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Always,Adults,28245.358996699,1286.4488325074499,,FALSE,4383,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Always,Adults,30111.945002788998,1165.0835036666601,,FALSE,4766,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Always,Adults,28150.8973463,1037.11605317065,,FALSE,4355,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Adults,16966.820830657998,789.8006098014749,,FALSE,4383,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Adults,19184.677543629,852.090243784095,,FALSE,4766,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Adults,14246.040626471,572.3225598528579,,FALSE,4355,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Adults,26297.780224204,1142.62405468878,,FALSE,4383,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Adults,15407.289566844,715.464255617615,,FALSE,4766,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Adults,6336.291391626,363.71610815422304,,FALSE,4355,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Adults,227.277204791,77.30396143526029,*,FALSE,4383,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Adults,299.012240797,64.9009164138507,,FALSE,4766,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Adults,523.871363091,81.89515114125449,,FALSE,4355,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Always,Children,11791.976397623,692.606992981791,,FALSE,999,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Always,Children,25247.020530338,1110.8236966248699,,FALSE,2682,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Children,1194.553014107,143.527730110014,,FALSE,999,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Children,4483.020757816,377.956090866598,,FALSE,2682,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Children,633.715514647,104.17358785471801,,FALSE,999,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Children,2401.101938623,243.04587908223198,,FALSE,2682,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Children,--,--,,FALSE,999,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Children,81.742159713,36.775223106596904,*,FALSE,2682,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Always,Adults,58357.303999488,2178.54121801143,,FALSE,9149,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Adults,36151.498374287,1374.54428942145,,FALSE,9149,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Adults,41705.069791048,1601.2925518680302,,FALSE,9149,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Adults,526.289445588,103.158571435103,,FALSE,9149,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Always,Children,37038.996927961,1567.2053647284301,,FALSE,3681,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Children,5677.573771923,411.079274913029,,FALSE,3681,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Children,3034.81745327,274.12644788584004,,FALSE,3681,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Children,90.926032377,37.9046244098071,*,FALSE,3681,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Always,Adults,86508.201345788,2862.14933701007,,FALSE,13504,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Adults,50397.539000758,1676.4175225249899,,FALSE,13504,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Adults,48041.361182674,1724.54468477181,,FALSE,13504,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Adults,1050.160808679,132.673287812862,,FALSE,13504,"Ability to schedule a routine appointment, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Always,Children,37038.996927961,1567.2053647284301,,FALSE,3681,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Usually,Children,5677.573771923,411.079274913029,,FALSE,3681,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Sometimes/Never,Children,3034.81745327,274.12644788584004,,FALSE,3681,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Quality of Care,routine,Ability to schedule a routine appointment,Don't know/Non-response,Children,90.926032377,37.9046244098071,*,FALSE,3681,"Ability to schedule a routine appointment, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Adults,15816.482283079,823.4795519843591,,FALSE,1983,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Adults,14350.454893693,661.4359169545861,,FALSE,2066,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Adults,14252.790127871,596.5018549052439,,FALSE,2006,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,Adults,7614.156625191,466.85711998947795,,FALSE,1983,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,Adults,6274.40938575,370.080560973135,,FALSE,2066,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,Adults,4940.954359867,302.934069492793,,FALSE,2006,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,Adults,8558.995345341998,506.87359088658,,FALSE,1983,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,Adults,6164.31737773,380.738208604743,,FALSE,2066,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Sometimes/Never,Adults,3093.1787943540003,213.354675857178,,FALSE,2006,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,Adults,194.37560759299998,69.0751727831134,*,FALSE,1983,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,Adults,165.491159816,52.110318925858806,*,FALSE,2066,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Don't know/Non-response,Adults,171.171219663,42.122317706067605,,FALSE,2006,"Ability to schedule an appointment for illness or injury, among adults, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Children,3434.91351195,315.972865726878,,FALSE,268,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Always,Children,7682.317428522,452.215335949508,,FALSE,737,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by age groups, United States"
2019,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Quality of Care,illness,Ability to schedule an appointment for illness or injury,Usually,Children,213.926940603,62.712010738120696,,FALSE,268,"Ability to schedule an appointment for illness or injury, among children, number of people in thousands (standard errors), by age groups, United States"
