Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,value_rd,se_rd,asterisk,Percent,sample_size,caption
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Respiratory Agents,,ind,,Total,33569.853103867004,1516.1029759094702,33570,1516,,FALSE,3203,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Topical Agents,,ind,,Total,41991.554741942,1763.71699976955,41992,1764,,FALSE,3903,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Alternative Medicines,,ind,,Total,1844.339551851,180.292847510113,1844,180,,FALSE,193,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Psychotherapeutic Agents,,ind,,Total,38629.306083853,1783.7669695090099,38629,1784,,FALSE,3549,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Immunologic Agents,,ind,,Total,2005.944982663,213.427075409445,2006,213,,FALSE,178,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,TC1name,Therapeutic class,Metabolic Agents,,ind,,Total,63538.308008324,2498.18549874443,63538,2498,,FALSE,6508,"Number of people with purchase in thousands (standard errors) by therapeutic class, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN,,ind,,Total,2796.327228176,245.60376822627998,2796,246,,FALSE,289,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-CODEINE,,ind,,Total,1367.664046402,179.51823114244,1368,180,,FALSE,124,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-HYDROCODONE,,ind,,Total,8616.20489535,526.614004975287,8616,527,,FALSE,834,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACETAMINOPHEN-OXYCODONE,,ind,,Total,2612.15063376,250.28559980581298,2612,250,,FALSE,247,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ACYCLOVIR,,ind,,Total,1058.857207566,131.975345189644,1059,132,,FALSE,105,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALBUTEROL,,ind,,Total,18070.429055488003,887.30300411183,18070,887,,FALSE,1737,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALBUTEROL-IPRATROPIUM,,ind,,Total,858.35298194,130.017605078501,858,130,,FALSE,96,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALENDRONATE,,ind,,Total,2145.965830486,180.070480467054,2146,180,,FALSE,235,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALLOPURINOL,,ind,,Total,3768.723218892,289.874859641056,3769,290,,FALSE,387,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ALPRAZOLAM,,ind,,Total,3325.555862797,268.09885823238295,3326,268,,FALSE,343,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMITRIPTYLINE,,ind,,Total,1353.11095714,135.75485033013499,1353,136,,FALSE,173,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMLODIPINE,,ind,,Total,17734.288937985,854.746076593731,17734,855,,FALSE,1927,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMLODIPINE-BENAZEPRIL,,ind,,Total,933.017279791,121.792258410162,933,122,,FALSE,95,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMOXICILLIN,,ind,,Total,13130.571572271001,709.752547487343,13131,710,,FALSE,1041,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMOXICILLIN-CLAVULANATE,,ind,,Total,4264.890729893,355.175543404969,4265,355,,FALSE,332,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AMPHETAMINE-DEXTROAMPHETAMINE,,ind,,Total,3990.80345847,332.06145226164,3991,332,,FALSE,292,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ANASTROZOLE,,ind,,Total,573.970407924,80.0372636793009,574,80,,FALSE,71,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ANGIOTENSIN CONVERTING ENZYME (ACE) INHIBITORS,,ind,,Total,520.639765388,91.6786364783476,521,92,,FALSE,60,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,APIXABAN,,ind,,Total,4021.1478970579997,291.809978971667,4021,292,,FALSE,422,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ARIPIPRAZOLE,,ind,,Total,1400.604885343,155.404922382779,1401,155,,FALSE,143,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ASPIRIN,,ind,,Total,5286.487833946,379.564762824911,5286,380,,FALSE,602,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ATENOLOL,,ind,,Total,3384.297831019,252.00045143269702,3384,252,,FALSE,343,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ATORVASTATIN,,ind,,Total,28111.470793141,1219.47912151249,28111,1219,,FALSE,2887,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AZELASTINE NASAL,,ind,,Total,1278.0320091629999,148.04344231277898,1278,148,,FALSE,127,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,AZITHROMYCIN,,ind,,Total,5781.665584325,405.757362062053,5782,406,,FALSE,499,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,BACLOFEN,,ind,,Total,1635.619849194,155.90225085654902,1636,156,,FALSE,168,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,BENAZEPRIL,,ind,,Total,1056.395786492,137.469368743278,1056,137,,FALSE,112,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,BENZONATATE,,ind,,Total,2046.7638009959999,226.492925537796,2047,226,,FALSE,201,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,BETAMETHASONE-CLOTRIMAZOLE TOPICAL,,ind,,Total,719.946986304,108.831804200985,720,109,,FALSE,63,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,BETAMETHASONE TOPICAL,,ind,,Total,713.7555963899999,105.626203184823,714,106,,FALSE,74,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,BRIMONIDINE OPHTHALMIC,,ind,,Total,748.650336454,120.877062957296,749,121,,FALSE,76,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,BUDESONIDE,,ind,,Total,820.579434657,124.28080637474,821,124,,FALSE,74,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,BUDESONIDE-FORMOTEROL,,ind,,Total,2322.9385132360003,213.319840131995,2323,213,,FALSE,249,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,BUPROPION,,ind,,Total,6412.363622855,458.988413069715,6412,459,,FALSE,540,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,BUSPIRONE,,ind,,Total,2644.397371394,221.400922980088,2644,221,,FALSE,244,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CALCIUM-VITAMIN D,,ind,,Total,702.6380198190001,115.259714463352,703,115,,FALSE,78,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CARVEDILOL,,ind,,Total,5039.099724305001,350.355160921458,5039,350,,FALSE,556,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CEFDINIR,,ind,,Total,1770.777582835,216.193615278849,1771,216,,FALSE,136,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CELECOXIB,,ind,,Total,1967.573045542,191.468442331918,1968,191,,FALSE,194,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CEPHALEXIN,,ind,,Total,4945.40854838,391.95237339699503,4945,392,,FALSE,439,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CETIRIZINE,,ind,,Total,4000.093347614,372.22835543522905,4000,372,,FALSE,398,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CHLORHEXIDINE TOPICAL,,ind,,Total,920.250834939,136.382695149753,920,136,,FALSE,90,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CHLORTHALIDONE,,ind,,Total,1281.201635276,152.506392887174,1281,153,,FALSE,150,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CHOLECALCIFEROL,,ind,,Total,3316.0268148190003,249.400529816644,3316,249,,FALSE,351,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CIPROFLOXACIN,,ind,,Total,2735.00389696,248.97551027710298,2735,249,,FALSE,250,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CITALOPRAM,,ind,,Total,4126.5979554,357.15661454595397,4127,357,,FALSE,368,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CLINDAMYCIN,,ind,,Total,1670.0345693630002,169.989117581508,1670,170,,FALSE,158,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CLINDAMYCIN TOPICAL,,ind,,Total,1244.799224122,186.93509952565,1245,187,,FALSE,93,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CLOBETASOL TOPICAL,,ind,,Total,1849.660216362,191.077195864643,1850,191,,FALSE,165,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CLONAZEPAM,,ind,,Total,2352.995172024,227.00960974733601,2353,227,,FALSE,210,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CLONIDINE,,ind,,Total,1835.614172628,170.782752673223,1836,171,,FALSE,200,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CLOPIDOGREL,,ind,,Total,4187.295173506,315.08259147902896,4187,315,,FALSE,447,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,COLCHICINE,,ind,,Total,963.80858837,138.12893816741098,964,138,,FALSE,87,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CYANOCOBALAMIN,,ind,,Total,1663.130522457,176.58892143876,1663,177,,FALSE,168,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CYCLOBENZAPRINE,,ind,,Total,5107.046173674999,344.49788264419095,5107,344,,FALSE,533,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,CYCLOSPORINE OPHTHALMIC,,ind,,Total,871.693121157,121.28287174323701,872,121,,FALSE,93,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DAPAGLIFLOZIN,,ind,,Total,715.994953701,102.238732751894,716,102,,FALSE,74,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DEXAMETHASONE,,ind,,Total,831.486977371,122.347918280898,831,122,,FALSE,77,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DIAZEPAM,,ind,,Total,1247.334164267,151.650206470504,1247,152,,FALSE,118,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DICLOFENAC,,ind,,Total,1971.828473708,203.48259064169198,1972,203,,FALSE,200,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DICLOFENAC TOPICAL,,ind,,Total,2205.2979778559998,183.92700369879998,2205,184,,FALSE,261,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DICYCLOMINE,,ind,,Total,1194.5289676010002,157.177550329068,1195,157,,FALSE,119,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DILTIAZEM,,ind,,Total,2091.5475446220003,192.97058464933,2092,193,,FALSE,230,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DIVALPROEX SODIUM,,ind,,Total,713.49982013,94.43735356683,713,94,,FALSE,74,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DOCUSATE,,ind,,Total,1683.774435201,176.471772122994,1684,176,,FALSE,159,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DONEPEZIL,,ind,,Total,1278.743192448,161.906152392287,1279,162,,FALSE,131,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DORZOLAMIDE-TIMOLOL OPHTHALMIC,,ind,,Total,788.637592117,119.89152659538901,789,120,,FALSE,76,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DORZOLAMIDE OPHTHALMIC,,ind,,Total,516.653665549,80.9846424686634,517,81,,FALSE,61,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DOXAZOSIN,,ind,,Total,593.551559057,95.2023307833841,594,95,,FALSE,61,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DOXYCYCLINE,,ind,,Total,4431.691267026,323.354816147181,4432,323,,FALSE,405,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DULAGLUTIDE,,ind,,Total,1926.282789054,216.77471553762,1926,217,,FALSE,199,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,DULOXETINE,,ind,,Total,4444.533837031,328.139965573483,4445,328,,FALSE,444,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,EMPAGLIFLOZIN,,ind,,Total,2159.608614786,174.636013176877,2160,175,,FALSE,242,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,EPINEPHRINE,,ind,,Total,1432.804701088,203.763265536865,1433,204,,FALSE,118,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ERGOCALCIFEROL,,ind,,Total,5191.63076178,336.16879983458205,5192,336,,FALSE,505,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ESCITALOPRAM,,ind,,Total,6499.379136195999,430.539030197719,6499,431,,FALSE,543,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ESOMEPRAZOLE,,ind,,Total,1068.821743226,139.322539612378,1069,139,,FALSE,116,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ESTRADIOL,,ind,,Total,1934.394445829,184.451564209153,1934,184,,FALSE,182,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ESTRADIOL TOPICAL,,ind,,Total,1018.231699633,132.029776638653,1018,132,,FALSE,93,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ETHINYL ESTRADIOL-LEVONORGESTREL,,ind,,Total,1376.7289283769999,180.448706960549,1377,180,,FALSE,93,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ETHINYL ESTRADIOL-NORETHINDRONE,,ind,,Total,2753.719581145,264.13129774278,2754,264,,FALSE,179,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,ETHINYL ESTRADIOL-NORGESTIMATE,,ind,,Total,2283.373594775,227.572933469232,2283,228,,FALSE,160,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,EZETIMIBE,,ind,,Total,2047.338430375,203.753867717961,2047,204,,FALSE,205,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,FAMOTIDINE,,ind,,Total,3867.4156297550003,289.71938093097395,3867,290,,FALSE,403,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,FENOFIBRATE,,ind,,Total,2043.475039411,192.259802305478,2043,192,,FALSE,184,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,FERROUS SULFATE,,ind,,Total,2164.6639490780003,191.85611454993398,2165,192,,FALSE,251,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,FINASTERIDE,,ind,,Total,2480.881943899,200.859154002097,2481,201,,FALSE,259,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,FLUCONAZOLE,,ind,,Total,2070.358979148,218.158919949359,2070,218,,FALSE,173,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,FLUOCINONIDE TOPICAL,,ind,,Total,772.594976955,138.244503953051,773,138,,FALSE,63,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,FLUOXETINE,,ind,,Total,4764.311473084,354.865811590001,4764,355,,FALSE,418,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,FLUTICASONE,,ind,,Total,2051.109792349,219.612086150664,2051,220,,FALSE,195,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,FLUTICASONE-SALMETEROL,,ind,,Total,2794.066341492,218.59037758184002,2794,219,,FALSE,296,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,FLUTICASONE-VILANTEROL,,ind,,Total,1171.76452546,143.978822035602,1172,144,,FALSE,115,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
2021,Population,totPOP,Number of people with purchase,Prescribed Medicines,RXDRGNAM,Prescribed drug,FLUTICASONE NASAL,,ind,,Total,6006.427707109,406.452297333829,6006,406,,FALSE,623,"Number of people with purchase in thousands (standard errors) by prescribed drug, United States"
