Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,value_rd,se_rd,asterisk,Percent,sample_size,caption
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,usc,Usual source of care,Emergency room,,,,,,FALSE,2631,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,usc,Usual source of care,Emergency room,555.7034568519999,160.49258746616698,556,160,,FALSE,5744,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,usc,Usual source of care,Emergency room,178.97384993699998,71.0763554297735,179,71,*,FALSE,4824,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,usc,Usual source of care,Emergency room,159.76851538600002,50.4982949388015,160,50,*,FALSE,4235,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,usc,Usual source of care,No usual source of health care,8440.974773451,752.312675266989,8441,752,,FALSE,3327,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,usc,Usual source of care,No usual source of health care,68571.53370925499,2863.1242577325597,68572,2863,,FALSE,10568,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,usc,Usual source of care,Office-based,35590.407521262,2194.3786565453,35590,2194,,FALSE,3327,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,usc,Usual source of care,Office-based,69609.143822775,3325.9106863604597,69609,3326,,FALSE,10568,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,usc,Usual source of care,Hospital (not ER),13010.891008797,993.525672836633,13011,994,,FALSE,3327,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,usc,Usual source of care,Hospital (not ER),33456.873236767,1786.3095289211499,33457,1786,,FALSE,10568,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,usc,Usual source of care,Emergency room,76.258375485,32.4915862855836,76,32,*,FALSE,3327,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,usc,Usual source of care,Emergency room,734.677306789,196.67493619839502,735,197,,FALSE,10568,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,usc,Usual source of care,No usual source of health care,83952.61966694599,3457.7841336677698,83953,3458,,FALSE,18130,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,usc,Usual source of care,Office-based,132387.373592287,6016.83648851731,132387,6017,,FALSE,18130,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,usc,Usual source of care,Hospital (not ER),59129.157548609,3057.05134823974,59129,3057,,FALSE,18130,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,usc,Usual source of care,Emergency room,970.70419766,198.084192002614,971,198,,FALSE,18130,"Usual source of care, number of people in thousands (standard errors), by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Any care,245.21715433,90.9254615047193,245,91,*,FALSE,869,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Any care,1260.483036296,207.926655380574,1260,208,,FALSE,3257,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Any care,12214.594705206,793.397910187335,12215,793,,FALSE,6495,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Any care,9853.496529181,624.2547747343119,9853,624,,FALSE,5708,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Any care,6404.964586254,408.22971280015105,6405,408,,FALSE,5185,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Medical care,,,,,,FALSE,869,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Medical care,381.006336077,105.484519391411,381,105,,FALSE,3257,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Medical care,4992.383465948,453.775958962668,4992,454,,FALSE,6495,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Medical care,3412.5843208499996,317.986817457282,3413,318,,FALSE,5708,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Medical care,1269.895751742,138.88818084273302,1270,139,,FALSE,5185,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Dental care,172.486650021,82.4914767673414,172,82,*,FALSE,869,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Dental care,1025.33319274,193.492430222281,1025,193,,FALSE,3257,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Dental care,9322.985379496,635.280401000275,9323,635,,FALSE,6495,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Dental care,7818.312844214,538.734112201118,7818,539,,FALSE,5708,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Dental care,4962.533628073001,342.28758021643296,4963,342,,FALSE,5185,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Prescription medicines,,,,,,FALSE,869,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Prescription medicines,192.50204857399999,77.2079061386189,193,77,*,FALSE,3257,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Prescription medicines,2602.630159075,284.625239049352,2603,285,,FALSE,6495,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Prescription medicines,2482.6495484250004,236.22758737234201,2483,236,,FALSE,5708,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Prescription medicines,1653.8512991750001,181.746142681682,1654,182,,FALSE,5185,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Any care,1505.700190626,231.79679611126602,1506,232,,FALSE,4126,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Any care,22068.091234387,1147.11953548474,22068,1147,,FALSE,12203,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Medical care,426.83509869999995,113.263799645653,427,113,,FALSE,4126,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Medical care,8404.967786798,621.155540333883,8405,621,,FALSE,12203,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Dental care,1197.819842761,214.381170711918,1198,214,,FALSE,4126,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Dental care,17141.29822371,944.26912522718,17141,944,,FALSE,12203,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Prescription medicines,237.826326412,88.2024292724187,238,88,*,FALSE,4126,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Prescription medicines,5085.2797075,373.50219384288005,5085,374,,FALSE,12203,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Any care,29978.756011267,1441.5988887867002,29979,1442,,FALSE,21514,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Medical care,10101.69863724,697.723047096653,10102,698,,FALSE,21514,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Dental care,23301.651694543998,1180.9632314663102,23302,1181,,FALSE,21514,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Access to Care,no_afford,Did not receive treatment because couldn't afford it (2018 and later),Prescription medicines,6976.957333087,455.517646383259,6977,456,,FALSE,21514,"Number of people in thousands (standard errors) who did not receive treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Any care,426.21908861099996,124.135643235287,426,124,,FALSE,869,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Any care,2397.6043702449997,316.63038337585596,2398,317,,FALSE,3257,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Any care,17934.949357939,1060.29681340394,17935,1060,,FALSE,6495,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Any care,14565.747104943,767.184094848731,14566,767,,FALSE,5708,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Any care,8584.272193266,535.186789853288,8584,535,,FALSE,5185,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Dental care,,,,,,FALSE,869,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Dental care,873.484159428,179.739053987497,873,180,,FALSE,3257,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Dental care,9049.212133726001,620.009566647591,9049,620,,FALSE,6495,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Dental care,5879.342943894,430.860626500235,5879,431,,FALSE,5708,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Dental care,1938.2254695299998,169.80916451934502,1938,170,,FALSE,5185,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Medical care,338.383646006,108.584857071358,338,109,*,FALSE,869,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Medical care,1868.202558972,279.067573813889,1868,279,,FALSE,3257,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Medical care,13422.352951731,842.339331132079,13422,842,,FALSE,6495,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Medical care,11127.055631685,647.119862576524,11127,647,,FALSE,5708,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Medical care,6956.446848782,471.886912773637,6956,472,,FALSE,5185,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Prescription medicines,,,,,,FALSE,869,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Prescription medicines,255.63942142599998,85.0134860898163,256,85,*,FALSE,3257,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Prescription medicines,3308.760404664,331.119563764421,3309,331,,FALSE,6495,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Prescription medicines,2977.161975467,256.754590407364,2977,257,,FALSE,5708,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Prescription medicines,1923.7661703190001,198.096787637131,1924,198,,FALSE,5185,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Any care,2823.823458856,354.53888220527404,2824,355,,FALSE,4126,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Any care,32500.696462882002,1515.32426782369,32501,1515,,FALSE,12203,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Dental care,997.665405085,194.245766723098,998,194,,FALSE,4126,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Dental care,14928.55507762,856.4853793730371,14929,856,,FALSE,12203,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Medical care,2206.586204978,316.34047046840095,2207,316,,FALSE,4126,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Medical care,24549.408583416,1209.1855831007401,24549,1209,,FALSE,12203,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Prescription medicines,264.85068950199997,90.63657433842491,265,91,*,FALSE,4126,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Access to Care,delayed,Delayed treatment because couldn't afford it (2018 and later),Prescription medicines,6285.922380131,430.722589533001,6286,431,,FALSE,12203,"Number of people in thousands (standard errors) who delayed treatment because they couldn't afford it, by age groups, United States"
