Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,value_rd,se_rd,asterisk,Percent,sample_size,caption
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",83767.48680266,3462.7990494750798,83767,3463,,FALSE,8262,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",62972.739143496,2677.48067810056,62973,2677,,FALSE,7109,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",28044.617783242,1299.185185306,28045,1299,,FALSE,6615,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",6692.368268469,505.1299064622,6692,505,,FALSE,1183,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",20676.506187886,1256.19887458996,20677,1256,,FALSE,4163,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",19961.021572954,1076.46282480956,19961,1076,,FALSE,8262,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",14373.614049437,734.135337527744,14374,734,,FALSE,7109,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",30504.152766649997,1359.0172938944,30504,1359,,FALSE,6615,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",363.607546638,156.83485039551698,364,157,*,FALSE,1183,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",1414.737276744,273.88477081441,1415,274,,FALSE,4163,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",12545.889512782,824.873422599495,12546,825,,FALSE,8262,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",5666.631291666,441.554221268426,5667,442,,FALSE,7109,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",206.53187245,57.398514212042,207,57,,FALSE,6615,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",44059.489345756,2313.04415287779,44059,2313,,FALSE,5346,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",146740.225946156,5768.37599527382,146740,5768,,FALSE,15371,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",27368.874456355003,1633.2903212767299,27369,1633,,FALSE,5346,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",34334.635622391,1632.49136623101,34335,1632,,FALSE,15371,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",1778.344823382,329.910157825187,1778,330,,FALSE,5346,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",18212.520804448002,1084.75782099622,18213,1085,,FALSE,15371,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",4908.954704532999,387.682919512093,4909,388,,FALSE,640,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",14707.923860781,914.3795183842519,14708,914,,FALSE,1870,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,13-17,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",13059.767464969,824.783796243367,13060,825,,FALSE,1653,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",2589.049846225,285.627287630845,2589,286,,FALSE,295,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,19-24,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",16394.486364343,994.0576343560181,16394,994,,FALSE,1588,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,25-29,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",15914.014251405,961.765270799776,15914,962,,FALSE,1471,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,30-34,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",16593.874721694,918.151368983032,16594,918,,FALSE,1581,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,35-44,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",32276.061618993,1561.04191640314,32276,1561,,FALSE,3327,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-54,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",30572.352810455,1469.1025224479,30572,1469,,FALSE,3218,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,55-64,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",32400.386333041002,1485.22973262367,32400,1485,,FALSE,3891,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",3108.865940571,283.167741671953,3109,283,,FALSE,640,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",9196.061077278999,686.9679244414749,9196,687,,FALSE,1870,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,13-17,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",8371.579170036,558.344269149995,8372,558,,FALSE,1653,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",1440.569575974,185.420976490214,1441,185,,FALSE,295,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,19-24,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",5405.0263647229995,419.74148879975803,5405,420,,FALSE,1588,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,25-29,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",3337.22933629,301.704250488755,3337,302,,FALSE,1471,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,30-34,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",3797.669031278,327.821986889076,3798,328,,FALSE,1581,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,35-44,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",5980.527264689001,383.488539945562,5981,383,,FALSE,3327,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-54,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",6417.640840329,431.153136617914,6418,431,,FALSE,3218,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,55-64,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",7955.9732091079995,417.699143000566,7956,418,,FALSE,3891,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",173.311502949,68.440923029381,173,68,*,FALSE,640,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",432.074636166,113.167509785286,432,113,,FALSE,1870,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,13-17,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",809.351137629,180.82739727063702,809,181,,FALSE,1653,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",177.519295919,46.838650562542895,178,47,,FALSE,295,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,19-24,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",2205.2581532299996,221.52678429425302,2205,222,,FALSE,1588,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,25-29,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",3058.539026333,324.036316825132,3059,324,,FALSE,1471,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,30-34,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",2318.7308048990003,259.601278498594,2319,260,,FALSE,1581,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,35-44,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",4785.842232401001,426.426827456997,4786,426,,FALSE,3327,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-54,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",3286.979212348,303.209268454994,3287,303,,FALSE,3218,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,55-64,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",2379.652079318,250.991819654963,2380,251,,FALSE,3891,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",218844.33307515402,8645.127649016102,218844,8645,,FALSE,27332,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",92207.662845396,3872.30703853688,92208,3872,,FALSE,27332,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",20197.39750028,1277.9407014809399,20197,1278,,FALSE,27332,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",11382.843315473,803.816156634683,11383,804,,FALSE,1183,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",32676.646030283002,1784.14627340017,32677,1784,,FALSE,4163,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",83767.48680266,3462.7990494750798,83767,3463,,FALSE,8262,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",62972.739143496,2677.48067810056,62973,2677,,FALSE,7109,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",6692.368268469,505.1299064622,6692,505,,FALSE,1183,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",20676.506187886,1256.19887458996,20677,1256,,FALSE,4163,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",19961.021572954,1076.46282480956,19961,1076,,FALSE,8262,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",14373.614049437,734.135337527744,14374,734,,FALSE,7109,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",363.607546638,156.83485039551698,364,157,*,FALSE,1183,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",1414.737276744,273.88477081441,1415,274,,FALSE,4163,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",12545.889512782,824.873422599495,12546,825,,FALSE,8262,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",5666.631291666,441.554221268426,5667,442,,FALSE,7109,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",44059.489345756,2313.04415287779,44059,2313,,FALSE,5346,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",146740.225946156,5768.37599527382,146740,5768,,FALSE,15371,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",27368.874456355003,1633.2903212767299,27369,1633,,FALSE,5346,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",34334.635622391,1632.49136623101,34335,1632,,FALSE,15371,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",1778.344823382,329.910157825187,1778,330,,FALSE,5346,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",18212.520804448002,1084.75782099622,18213,1085,,FALSE,15371,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",4908.954704532999,387.682919512093,4909,388,,FALSE,640,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",14707.923860781,914.3795183842519,14708,914,,FALSE,1870,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,13-17,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",13059.767464969,824.783796243367,13060,825,,FALSE,1653,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",2589.049846225,285.627287630845,2589,286,,FALSE,295,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,19-24,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",16394.486364343,994.0576343560181,16394,994,,FALSE,1588,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,25-29,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",15914.014251405,961.765270799776,15914,962,,FALSE,1471,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,30-34,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",16593.874721694,918.151368983032,16594,918,,FALSE,1581,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,35-44,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",32276.061618993,1561.04191640314,32276,1561,,FALSE,3327,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-54,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",30572.352810455,1469.1025224479,30572,1469,,FALSE,3218,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,55-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",32400.386333041002,1485.22973262367,32400,1485,,FALSE,3891,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",3108.865940571,283.167741671953,3109,283,,FALSE,640,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",9196.061077278999,686.9679244414749,9196,687,,FALSE,1870,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,13-17,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",8371.579170036,558.344269149995,8372,558,,FALSE,1653,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",1440.569575974,185.420976490214,1441,185,,FALSE,295,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,19-24,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",5405.0263647229995,419.74148879975803,5405,420,,FALSE,1588,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,25-29,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",3337.22933629,301.704250488755,3337,302,,FALSE,1471,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,30-34,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",3797.669031278,327.821986889076,3798,328,,FALSE,1581,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,35-44,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",5980.527264689001,383.488539945562,5981,383,,FALSE,3327,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-54,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",6417.640840329,431.153136617914,6418,431,,FALSE,3218,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,55-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",7955.9732091079995,417.699143000566,7956,418,,FALSE,3891,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",173.311502949,68.440923029381,173,68,*,FALSE,640,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",432.074636166,113.167509785286,432,113,,FALSE,1870,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
