Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,value_rd,se_rd,asterisk,Percent,sample_size,caption
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",4599.624170272,435.579843730947,4600,436,,FALSE,452,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",14481.823550003,961.105067364025,14482,961,,FALSE,1502,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,13-17,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",13271.498491355,967.047038874853,13271,967,,FALSE,1304,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",2636.005561359,286.1617939738,2636,286,,FALSE,241,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,19-24,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",18210.711335619,1034.66746701993,18211,1035,,FALSE,1210,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,25-29,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",15399.250708993,939.459751229179,15399,939,,FALSE,1138,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,30-34,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",16766.412909579,1010.1864111970999,16766,1010,,FALSE,1268,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,35-44,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",32680.038818436,1641.96357020001,32680,1642,,FALSE,2658,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-54,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",30283.55556054,1455.43694410846,30284,1455,,FALSE,2624,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,55-64,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",30585.056422796,1495.16200863364,30585,1495,,FALSE,3112,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",3117.376494301,329.018459182128,3117,329,,FALSE,452,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",9487.268921567,725.841310247499,9487,726,,FALSE,1502,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,13-17,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",7615.842706474,580.0762435486749,7616,580,,FALSE,1304,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",1525.369167983,219.116455147294,1525,219,,FALSE,241,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,19-24,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",4979.522567557,426.007229143187,4980,426,,FALSE,1210,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,25-29,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",3588.1524361809998,322.826273730667,3588,323,,FALSE,1138,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,30-34,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",4006.49796784,362.51000123198304,4006,363,,FALSE,1268,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,35-44,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",6290.581017073,440.712891474764,6291,441,,FALSE,2658,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-54,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",5894.786155176,424.538175266934,5895,425,,FALSE,2624,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,55-64,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",8174.376056191,501.47735639362503,8174,501,,FALSE,3112,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",,,,,,FALSE,452,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",515.561548593,94.3194330571677,516,94,,FALSE,1502,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,13-17,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",647.094818923,150.27675861527402,647,150,,FALSE,1304,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",197.744740014,62.2110567452348,198,62,*,FALSE,241,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,19-24,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",2857.479466783,336.112913032952,2857,336,,FALSE,1210,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,25-29,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",2821.527251098,331.145761093994,2822,331,,FALSE,1138,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,30-34,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",2218.336211382,252.484726810867,2218,252,,FALSE,1268,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,35-44,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",4486.897776934,417.62149104287704,4487,418,,FALSE,2658,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-54,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",3919.596516142,356.493231831667,3920,356,,FALSE,2624,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,55-64,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",3144.684065876,294.15530311139105,3145,294,,FALSE,3112,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Insurance coverage,insurance,"Insurance coverage, all ages","Any private, all ages",217255.601338417,8594.801858966259,217256,8595,,FALSE,21747,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Insurance coverage,insurance,"Insurance coverage, all ages","Public only, all ages",94343.200393721,3706.4442876224402,94343,3706,,FALSE,21747,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Insurance coverage,insurance,"Insurance coverage, all ages","Uninsured, all ages",21454.441105163998,1424.79009593163,21454,1425,,FALSE,21747,"Number of people in thousands (standard errors) by age groups and insurance coverage, all ages, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",11029.924144067001,779.6029419906921,11030,780,,FALSE,916,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",32352.946211630002,1907.63557749453,32353,1908,,FALSE,3258,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",85692.41933398599,3727.78098916228,85692,3728,,FALSE,6515,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",60868.611983336,2518.6708257749997,60869,2519,,FALSE,5736,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",6926.4357729719995,571.714242763536,6926,572,,FALSE,916,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",20220.488122342,1337.1200490438,20220,1337,,FALSE,3258,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",20390.123156634,1060.7709737037899,20390,1061,,FALSE,6515,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",14069.162211367,752.8590092032849,14069,753,,FALSE,5736,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 5,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",332.42400213999997,128.951270242504,332,129,*,FALSE,916,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-17,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",1210.963131938,200.057274935858,1211,200,,FALSE,3258,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",12581.985446211002,926.6912583579459,12582,927,,FALSE,6515,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",7064.280582018,514.076356469082,7064,514,,FALSE,5736,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",43382.870355697,2376.9789530591297,43383,2377,,FALSE,4174,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",146561.031317322,5757.89103904263,146561,5758,,FALSE,12251,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",27146.923895314,1702.91039743611,27147,1703,,FALSE,4174,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",34459.285368001,1576.3206941659098,34459,1576,,FALSE,12251,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,Under 18,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",1543.387134078,241.999552461927,1543,242,,FALSE,4174,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",19646.266028228998,1301.26131455364,19646,1301,,FALSE,12251,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",4599.624170272,435.579843730947,4600,436,,FALSE,452,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",14481.823550003,961.105067364025,14482,961,,FALSE,1502,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,13-17,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",13271.498491355,967.047038874853,13271,967,,FALSE,1304,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",2636.005561359,286.1617939738,2636,286,,FALSE,241,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,19-24,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",18210.711335619,1034.66746701993,18211,1035,,FALSE,1210,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,25-29,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",15399.250708993,939.459751229179,15399,939,,FALSE,1138,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,30-34,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",16766.412909579,1010.1864111970999,16766,1010,,FALSE,1268,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,35-44,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",32680.038818436,1641.96357020001,32680,1642,,FALSE,2658,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-54,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",30283.55556054,1455.43694410846,30284,1455,,FALSE,2624,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,55-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Any private",30585.056422796,1495.16200863364,30585,1495,,FALSE,3112,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",3117.376494301,329.018459182128,3117,329,,FALSE,452,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",9487.268921567,725.841310247499,9487,726,,FALSE,1502,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,13-17,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",7615.842706474,580.0762435486749,7616,580,,FALSE,1304,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",1525.369167983,219.116455147294,1525,219,,FALSE,241,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,19-24,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",4979.522567557,426.007229143187,4980,426,,FALSE,1210,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,25-29,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",3588.1524361809998,322.826273730667,3588,323,,FALSE,1138,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,30-34,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",4006.49796784,362.51000123198304,4006,363,,FALSE,1268,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,35-44,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",6290.581017073,440.712891474764,6291,441,,FALSE,2658,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-54,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",5894.786155176,424.538175266934,5895,425,,FALSE,2624,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,55-64,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Public only",8174.376056191,501.47735639362503,8174,501,,FALSE,3112,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,5-6,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",,,,,,FALSE,452,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
2022,Population,totPOP,Number of people,Demographics,agegrps,Age groups,7-12,Insurance coverage,ins_lt65,"Insurance coverage, < 65","<65, Uninsured",515.561548593,94.3194330571677,516,94,,FALSE,1502,"Number of people in thousands (standard errors) by age groups and insurance coverage, < 65, United States"
