Year,stat_group,stat_var,stat_label,row_group,row_var,row_label,rowLevels,col_group,col_var,col_label,colLevels,value,se,value_rd,se_rd,asterisk,Percent,sample_size,caption
2021,Population,totPOP,Number of people,,ind,,Total,Diabetes Care,diab_foot,Foot care,More than 1 year ago,3193.4296750480003,319.620217144315,3193,320,,FALSE,1640,"Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
2021,Population,totPOP,Number of people,,ind,,Total,Diabetes Care,diab_foot,Foot care,Never had feet checked,5724.033749765001,556.418945976534,5724,556,,FALSE,1640,"Foot care among adults with diabetes, number of people in thousands (standard errors), United States"
2021,Population,totPOP,Number of people,,ind,,Total,Diabetes Care,diab_flu,Flu shot,Don't know/Non-response,335.39470251700004,79.8196162832037,335,80,,FALSE,1640,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2021,Population,totPOP,Number of people,,ind,,Total,Diabetes Care,diab_flu,Flu shot,In the past year,19744.525164879,1039.20758865769,19745,1039,,FALSE,1640,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2021,Population,totPOP,Number of people,,ind,,Total,Diabetes Care,diab_flu,Flu shot,More than 1 year ago,3084.7660078850004,305.809067247131,3085,306,,FALSE,1640,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2021,Population,totPOP,Number of people,,ind,,Total,Diabetes Care,diab_flu,Flu shot,Never had flu shot,4807.333778505001,425.70360023467094,4807,426,,FALSE,1640,"Flu shot among adults with diabetes, number of people in thousands (standard errors), United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,2390.087204649,302.670710084264,2390,303,,FALSE,133,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,8672.302335807999,593.67213874608,8672,594,,FALSE,570,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,9929.362562624,645.22784837257,9929,645,,FALSE,937,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,341.54857185000003,117.998123479482,342,118,*,FALSE,133,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,638.611598622,147.360998591242,639,147,,FALSE,570,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,738.2781479109999,140.646391145134,738,141,,FALSE,937,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,721.9075383200001,196.959580621616,722,197,,FALSE,133,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,1610.764711517,235.706008065692,1611,236,,FALSE,570,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,2929.156982485,284.158412774817,2929,284,,FALSE,937,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,11062.389540457,676.948190180796,11062,677,,FALSE,703,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,980.160170472,194.39578078931598,980,194,,FALSE,703,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,2332.672249837,313.05387449006,2333,313,,FALSE,703,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Had measurement,20991.752103081,1089.95063750117,20992,1090,,FALSE,1640,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Did not have measurement,1718.438318383,250.324163083771,1718,250,,FALSE,1640,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_a1c,Hemoglobin A1c measurement,Don't know/Non-response,5261.829232322,443.237897920135,5262,443,,FALSE,1640,"Hemoglobin A1c measurement among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,,,,,,FALSE,133,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,112.96030535,49.4740351645102,113,49,*,FALSE,570,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,275.08457401500004,80.7055769831686,275,81,,FALSE,937,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,In the past year,2437.220150944,311.411121197114,2437,311,,FALSE,133,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,In the past year,9671.094228639,648.93501384881,9671,649,,FALSE,570,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,In the past year,12493.700988922,749.8936987962829,12494,750,,FALSE,937,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,671.2293612310001,158.500337646125,671,159,,FALSE,133,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,773.1379791119999,144.015021231797,773,144,,FALSE,570,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,717.625460951,123.194028492822,718,123,,FALSE,937,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,306.629052223,104.615698257079,307,105,*,FALSE,133,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,364.48613284600003,109.385456813471,364,109,*,FALSE,570,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,110.386669132,45.4368828763396,110,45,*,FALSE,937,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,151.42505577100002,62.667512958541806,151,63,*,FALSE,703,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_chol,Lipid profile,In the past year,12108.314379583,739.732206232017,12108,740,,FALSE,703,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,1444.3673403429998,220.750359249307,1444,221,,FALSE,703,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,671.115185069,150.569731080839,671,151,,FALSE,703,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_chol,Lipid profile,Don't know/Non-response,426.509629786,97.4063451976439,427,97,,FALSE,1640,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_chol,Lipid profile,In the past year,24602.015368505003,1226.35373586248,24602,1226,,FALSE,1640,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_chol,Lipid profile,More than 1 year ago,2161.992801294,259.401844727393,2162,259,,FALSE,1640,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_chol,Lipid profile,Never had cholesterol checked,781.5018542009999,156.716974664606,782,157,,FALSE,1640,"Lipid profile among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_eye,Eye exam,Don't know/Non-response,,,,,,FALSE,133,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_eye,Eye exam,Don't know/Non-response,129.567379413,54.9723169775249,130,55,*,FALSE,570,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_eye,Eye exam,Don't know/Non-response,183.55294071699998,53.1953299371362,184,53,,FALSE,937,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_eye,Eye exam,In the past year,1956.917552374,289.844891844603,1957,290,,FALSE,133,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_eye,Eye exam,In the past year,7065.402533613,542.624499778696,7065,543,,FALSE,570,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_eye,Eye exam,In the past year,10440.954872575,680.724090268604,10441,681,,FALSE,937,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_eye,Eye exam,More than 1 year ago,855.8848227650001,178.271265457948,856,178,,FALSE,133,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_eye,Eye exam,More than 1 year ago,2464.741103182,275.28184697655297,2465,275,,FALSE,570,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_eye,Eye exam,More than 1 year ago,2297.012323785,230.557764753761,2297,231,,FALSE,937,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_eye,Eye exam,Never had eye exam,553.132472946,165.232460577738,553,165,,FALSE,133,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_eye,Eye exam,Never had eye exam,1261.967629739,193.752263036888,1262,194,,FALSE,570,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_eye,Eye exam,Never had eye exam,675.277555943,126.74214144709799,675,127,,FALSE,937,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_eye,Eye exam,Don't know/Non-response,217.17584614700002,97.5466902241131,217,98,*,FALSE,703,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_eye,Eye exam,In the past year,9022.320085987,645.467016771744,9022,645,,FALSE,703,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_eye,Eye exam,More than 1 year ago,3320.625925947,333.176410656107,3321,333,,FALSE,703,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_eye,Eye exam,Never had eye exam,1815.1001026850001,279.89900439892205,1815,280,,FALSE,703,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_eye,Eye exam,Don't know/Non-response,400.72878686400003,108.786182455576,401,109,,FALSE,1640,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_eye,Eye exam,In the past year,19463.274958562,1084.30236206619,19463,1084,,FALSE,1640,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_eye,Eye exam,More than 1 year ago,5617.638249732,437.66438021985203,5618,438,,FALSE,1640,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_eye,Eye exam,Never had eye exam,2490.377658628,326.8938657003,2490,327,,FALSE,1640,"Eye exam among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_foot,Foot care,Don't know/Non-response,,,,,,FALSE,133,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_foot,Foot care,Don't know/Non-response,66.90777201,31.5259831226287,67,32,*,FALSE,570,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_foot,Foot care,Don't know/Non-response,210.931301449,55.1922873574855,211,55,,FALSE,937,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_foot,Foot care,In the past year,1533.038199875,237.668764175258,1533,238,,FALSE,133,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_foot,Foot care,In the past year,7103.846334246,526.5305011723319,7104,527,,FALSE,570,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_foot,Foot care,In the past year,10130.793701369,679.948315547136,10131,680,,FALSE,937,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_foot,Foot care,More than 1 year ago,547.2905580080001,153.972198893799,547,154,,FALSE,133,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_foot,Foot care,More than 1 year ago,1345.1463113539999,226.966109634094,1345,227,,FALSE,570,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_foot,Foot care,More than 1 year ago,1300.992805686,184.192298636998,1301,184,,FALSE,937,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_foot,Foot care,Never had feet checked,1364.1756369119998,250.353240806151,1364,250,,FALSE,133,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_foot,Foot care,Never had feet checked,2405.778228337,345.73207592518304,2406,346,,FALSE,570,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_foot,Foot care,Never had feet checked,1954.079884516,238.812618939393,1954,239,,FALSE,937,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_foot,Foot care,Don't know/Non-response,75.94669203400001,32.796184031812906,76,33,*,FALSE,703,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_foot,Foot care,In the past year,8636.884534121,597.219644385064,8637,597,,FALSE,703,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_foot,Foot care,More than 1 year ago,1892.436869362,270.68048981406304,1892,271,,FALSE,703,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_foot,Foot care,Never had feet checked,3769.953865249,457.490633821287,3770,457,,FALSE,703,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_foot,Foot care,Don't know/Non-response,286.877993483,69.1177673120009,287,69,,FALSE,1640,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_foot,Foot care,In the past year,18767.678235490002,1043.86641103524,18768,1044,,FALSE,1640,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_foot,Foot care,More than 1 year ago,3193.4296750480003,319.620217144315,3193,320,,FALSE,1640,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,All persons,Diabetes Care,diab_foot,Foot care,Never had feet checked,5724.033749765001,556.418945976534,5724,556,,FALSE,1640,"Foot care among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_flu,Flu shot,Don't know/Non-response,,,,,,FALSE,133,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_flu,Flu shot,Don't know/Non-response,113.723179154,46.748699870486405,114,47,*,FALSE,570,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_flu,Flu shot,Don't know/Non-response,214.975719408,64.3497973066991,215,64,,FALSE,937,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_flu,Flu shot,In the past year,2019.4912317810001,285.034893799563,2019,285,,FALSE,133,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_flu,Flu shot,In the past year,7102.846088687,560.821977569904,7103,561,,FALSE,570,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_flu,Flu shot,In the past year,10622.187844411,636.726877749139,10622,637,,FALSE,937,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_flu,Flu shot,More than 1 year ago,552.236848056,122.152683635209,552,122,,FALSE,133,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_flu,Flu shot,More than 1 year ago,1259.5297394049999,198.80784590064002,1260,199,,FALSE,570,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_flu,Flu shot,More than 1 year ago,1272.999420424,174.591727107616,1273,175,,FALSE,937,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-44,Diabetes Care,diab_flu,Flu shot,Never had flu shot,875.1194310269999,195.171292441667,875,195,,FALSE,133,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,45-64,Diabetes Care,diab_flu,Flu shot,Never had flu shot,2445.5796387009996,292.760125222269,2446,293,,FALSE,570,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,65+,Diabetes Care,diab_flu,Flu shot,Never had flu shot,1486.634708777,198.624008879576,1487,199,,FALSE,937,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_flu,Flu shot,Don't know/Non-response,120.418983109,47.2257845904609,120,47,*,FALSE,703,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
2021,Population,totPOP,Number of people,Demographics,agegrps,Age groups,18-64,Diabetes Care,diab_flu,Flu shot,In the past year,9122.337320468,644.472327240866,9122,644,,FALSE,703,"Flu shot among adults with diabetes, number of people in thousands (standard errors), by age groups, United States"
